1283,1040
1690,301
1317,956
1948,4
1925,1750
2158,471
2279,1137
1556,1012
2075,122
1444,1377
845,1
1064,282
1560,64
1197,832
1263,980
2158,1998
2310,1265
1588,145
2037,116
365,229
1485,804
1454,61
1459,310
1010,623
720,233
2250,1421
326,226
1290,1040
1324,956
2256,1137
1676,357
916,876
2228,234
2050,122
315,239
1641,534
1469,1377
2240,1900
1975,554
778,581
2028,116
1039,36
2229,426
1431,61
2104,452
1328,410
1926,1546
1022,888
1091,931
1780,301
2279,2047
931,876
1594,1012
1148,638
863,1
993,828
1469,9
383,229
1230,1077
1870,1778
926,326
2216,2028
1432,61
2103,452
1339,410
674,233
2205,237
1751,1204
1528,1040
2048,1238
1406,314
2242,1137
314,205
910,575
1994,1871
1589,883
1912,887
1029,282
1154,832
1998,1936
1759,145
2133,1336
599,435
1810,116
1676,1333
620,77
935,389
1492,310
1894,237
1742,1204
2232,340
1519,1040
1308,188
2232,783
1631,437
1410,637
1342,273
1687,357
323,205
637,445
1295,85
1618,534
2158,1003
2111,2050
865,1
1604,64
2000,554
2328,1366
491,458
1359,9
588,435
1333,963
2197,2033
1336,1077
1998,120
692,233
2019,1546
1457,682
984,113
1743,301
2181,1342
1616,437
1871,4
2228,1137
2171,872
1575,1012
340,205
2250,642
2086,122
1746,1422
359,239
1894,887
2129,109
2022,1742
1729,145
581,435
322,229
472,254
2010,1181
1528,804
1523,61
863,174
1590,1253
373,226
1501,1040
1330,188
1744,301
1862,4
2104,471
122,108
1283,763
1829,1422
2133,1339
2212,916
883,1
422,248
496,241
1015,123
347,229
2220,1785
647,77
1987,1181
1311,834
1311,410
2012,120
812,623
1569,1056
2225,1686
1510,956
1528,398
1921,108
1788,92
2149,570
1330,85
2298,1900
2038,1871
2117,1003
2195,916
445,248
1545,883
1129,282
2212,1469
2029,554
1684,1209
1940,309
1386,9
1779,145
1846,116
1137,855
2195,465
458,254
2097,1219
1422,804
2267,2028
873,174
821,623
1858,237
1762,1204
1077,931
963,113
1312,188
1826,301
1928,108
2328,2191
1651,357
2144,872
1612,1012
851,575
2049,1900
1034,638
567,168
1998,60
2058,455
1538,900
1772,145
2045,1181
2290,426
928,111
1561,1253
2039,879
1867,237
1991,1546
1493,682
2328,1870
2209,1342
1367,637
1827,4
1844,1750
1460,314
1943,108
1406,763
1604,357
1159,835
323,239
2290,643
2154,2050
1858,887
1115,282
2047,554
475,241
2037,60
2051,455
1561,900
2037,1991
318,229
755,220
2022,1181
1554,1253
1998,1546
1137,863
2216,1342
1411,956
1501,398
1651,160
1793,1422
328,239
2149,2050
1060,638
1664,361
1651,365
1561,497
2048,1998
2005,1742
2047,309
1285,9
383,236
2282,343
2031,1181
958,111
1741,1056
1829,237
1844,1727
1560,486
1040,931
2220,1421
942,113
1732,779
1841,4
2253,471
1957,108
1622,357
1010,876
1641,1012
1037,860
956,445
2086,1339
1604,365
2059,1998
2012,1742
1689,1265
1687,145
527,435
1210,635
1037,855
1841,1778
1936,1181
903,111
2267,1459
1788,1253
1386,410
627,233
1670,1204
2229,1421
935,113
1431,1040
1806,301
1741,779
1457,956
2242,471
1017,876
2059,642
1351,85
422,239
2085,1900
1129,710
1204,282
1676,64
1233,832
2066,1998
2086,455
1303,9
1187,635
720,7
1392,1077
1945,1181
2256,1459
2003,879
1815,301
2253,1342
1331,637
1263,273
1590,398
1346,763
1695,1012
1523,1028
2050,642
1528,1309
804,575
2092,1900
2126,2050
487,248
1622,365
2290,1469
1394,980
2317,127
1312,9
282,229
1006,599
745,7
384,254
935,174
1342,766
1742,1253
879,623
1586,1546
2317,444
1535,931
1686,1012
2210,570
1805,1024
1568,1264
1631,365
1608,883
554,354
2317,2181
1969,1742
845,828
1321,9
2317,1537
1002,435
1378,1077
2010,1778
1359,804
942,174
1351,410
2205,1456
1586,357
1386,85
445,239
2058,1339
1589,554
1334,832
1031,53
1330,9
426,236
709,220
720,77
1417,36
434,254
2005,1778
2099,426
2171,1107
1846,879
2129,1421
2012,1928
2104,2053
2000,108
2242,455
1339,9
1700,145
2228,343
984,435
1957,1181
812,389
2228,1459
1315,310
1721,410
1811,237
2267,1686
2279,2052
1907,301
1311,637
1772,1750
1554,398
2015,108
1012,939
993,164
829,654
2210,2050
1238,1
1874,1851
403,241
1332,1032
567,354
2267,455
1137,53
827,220
1439,36
1991,1778
2117,426
1031,61
963,174
1370,310
1994,1928
1438,188
1266,4
2188,471
2022,108
1016,164
1421,85
400,239
2143,1900
188,119
1263,1
282,248
1708,883
1614,554
1641,458
2256,455
1366,145
2104,1785
899,599
966,111
1707,410
2029,237
1869,301
1225,4
2029,108
1697,1012
798,756
766,575
1651,1264
2283,1195
2150,1900
273,248
1741,64
389,241
596,168
2033,1907
1238,9
130,116
1663,555
350,254
2195,1459
1137,61
989,174
1810,879
1348,310
2038,237
1561,314
1991,1024
211,205
910,164
1438,928
1948,647
2288,1195
2157,1900
2328,434
2191,2050
1265,1
2097,1469
1833,1209
1689,758
1444,36
2197,452
2320,2282
2047,237
1651,1546
2087,340
2031,1928
2267,2052
1120,956
1493,33
1751,1012
1998,1024
1445,928
748,575
2333,1540
1941,647
2333,916
1810,1209
1690,1667
126,123
2229,127
1459,36
527,503
705,389
2267,66
2022,1928
249,74
1238,4
2216,471
2333,1137
2005,1024
237,205
827,756
1788,1695
1640,1264
2267,2003
1664,883
1265,9
1386,145
930,435
427,229
1907,1181
1695,1253
534,233
1993,237
192,74
1197,4
1586,314
1608,398
2326,1137
1994,357
942,939
1297,411
2012,1024
2150,1091
2280,2050
1631,751
1034,710
1732,887
1432,980
1788,551
1856,1742
2005,1907
1666,758
1589,1265
1829,406
444,229
2048,321
2171,426
1017,174
693,648
2290,452
2156,1988
1612,1546
1523,863
2328,1686
1940,1928
1970,301
1816,108
1987,357
1788,1012
1493,579
1955,1024
1263,1128
2175,1091
458,239
2260,1195
1700,751
1867,1751
1597,887
935,168
1805,1209
1631,458
1867,1742
1308,145
437,229
845,599
2212,66
2171,1988
2171,340
1829,859
1979,301
1028,956
1203,4
1840,1598
2004,357
956,939
1421,1264
2298,2050
347,248
1856,1751
926,168
2195,455
2223,1336
398,229
1367,36
1324,804
619,503
523,174
1868,879
2240,452
2136,1342
1140,273
1324,835
1762,1012
1969,1024
2144,1002
827,445
472,239
1538,1225
1900,60
1829,1742
829,644
2333,1641
1874,249
1823,1181
1339,804
1941,301
164,74
1622,314
1333,411
1405,1028
812,445
2015,647
361,248
1568,887
277,64
1896,1209
1370,832
1182,9
1896,1622
1545,1265
1148,157
250,116
1535,362
1519,1077
1330,804
601,503
1209,61
549,174
1724,310
1406,682
2144,340
1968,1928
2220,2053
2223,1984
845,756
1382,928
2019,1422
2229,2049
2232,1195
1501,365
1561,887
899,168
1538,1265
2228,1336
1912,406
1225,804
2267,1323
556,174
2143,1988
1993,859
1064,956
1608,314
2154,1208
422,92
660,575
2029,647
219,119
1820,1751
1746,1667
1608,758
1321,145
1907,406
232,116
1497,1077
2195,66
1195,61
250,247
1493,233
1666,1546
2038,859
2154,2052
1651,779
1651,314
1874,108
1031,130
596,164
1396,928
943,903
2045,1422
2195,2003
1392,638
1115,1
654,248
362,64
1859,1209
1840,60
1727,551
1867,1658
1209,9
1869,1622
1432,362
1762,555
1851,1181
2154,66
1267,1174
1920,1727
1348,931
596,226
2282,893
2033,301
2159,1342
1881,108
1497,835
1403,928
205,126
1562,85
2110,1091
273,241
1396,1129
851,435
1238,804
693,503
2260,1987
2283,1107
577,174
2212,1988
235,113
1221,956
147,74
1148,4
1129,130
1844,1012
2110,1065
1643,1024
2103,1091
1772,751
2091,1788
1421,832
1811,1742
2171,791
577,236
1492,145
956,220
2129,321
1296,36
682,503
888,111
584,174
1695,1546
2244,893
1987,301
1016,985
154,74
1900,357
1519,835
1827,1012
1540,85
2149,1195
1126,1
1751,554
1666,551
1818,1742
1846,1622
833,435
2154,321
1589,1077
359,326
693,389
2298,1987
1271,61
2328,452
1204,682
2253,893
993,985
1687,314
2086,2004
1342,1028
1342,860
1296,928
2171,2049
1597,85
682,248
935,710
1841,1751
1807,1667
1435,832
1748,60
1359,1129
1833,1622
830,435
1631,229
2117,2052
2197,2006
108,74
2086,527
1061,273
1788,398
1405,411
1600,1024
1333,1028
910,756
2099,1002
1319,928
1590,85
1815,647
2171,1195
2087,1411
1032,1
958,710
1813,883
2103,127
1126,9
1736,1181
657,503
266,70
2191,1107
1780,310
1573,1350
119,74
1549,763
1386,411
1324,860
696,248
1776,554
827,168
1945,1209
1641,551
1560,1077
328,326
676,111
1337,1174
1969,859
126,74
1071,4
1742,398
956,756
2333,1729
1568,85
2326,2050
1324,497
1834,1667
1746,458
435,82
620,236
1810,1622
1786,1181
2206,1987
639,174
229,120
1616,237
177,113
2048,533
2279,1870
1690,108
1432,835
1432,411
1573,1024
1137,1128
710,248
899,710
1744,241
1827,1667
426,82
1331,1129
756,503
1663,410
1382,233
1912,334
80,74
1732,1221
1909,1012
1926,205
1941,1695
1618,85
2330,1900
1612,551
1780,309
220,123
1340,1129
1427,145
779,435
1548,229
1684,1181
2328,1010
2220,1987
649,174
1537,1350
2075,444
551,226
1195,1040
1859,334
1664,33
2033,1405
1010,273
1827,398
1663,1137
1454,835
1900,1012
1392,860
188,126
1334,1264
1348,676
2220,434
1061,1
1664,1225
1439,1406
1561,1361
2045,1209
1841,1667
1829,1658
2267,1742
1115,828
1285,1129
2039,1622
1541,229
1394,362
744,36
2190,1283
266,120
1400,233
2050,444
2188,893
1689,33
1003,273
1640,1137
1750,1221
1594,1024
1936,205
1501,638
1311,554
2022,1209
1685,60
1405,362
1665,555
2195,874
1670,1181
2226,1987
2242,1988
1297,863
149,113
1187,956
899,427
1938,1012
1537,1024
1945,205
174,126
2205,1091
1386,676
2150,1411
1417,1406
2048,517
2031,1209
2229,1742
1759,309
315,123
398,82
1303,1129
1061,9
745,186
1920,1265
2157,1641
1844,855
766,36
2123,1987
1589,310
1603,410
1031,682
1829,1233
2326,1732
142,113
1041,4
1544,1024
1954,205
966,756
1969,1695
2051,1195
2175,1411
1129,361
1504,1129
1837,855
694,254
1631,1077
1712,1181
713,503
693,174
2012,1253
1406,1174
2256,1988
135,113
1807,398
1785,1221
1920,1012
726,164
2099,1201
2212,1410
1840,1377
2240,434
1497,1
1700,1225
1336,554
883,168
1569,551
2183,1742
2003,1622
1492,1378
1411,635
2290,744
1616,1077
1721,1181
830,503
1016,648
1575,310
2210,1283
1332,863
2212,1870
1612,1137
1012,756
1688,85
2232,1091
2144,298
742,46
832,710
1439,282
1695,241
1994,1209
1721,60
1590,551
1984,9
692,236
2019,406
2284,1432
1786,229
1317,233
1560,237
361,113
2129,893
1283,779
2223,1870
1762,108
2085,1201
1681,85
745,46
542,248
1718,1225
1925,1751
865,168
2057,69
1510,1378
2010,406
1039,606
2129,1641
1779,229
1707,1181
546,389
2159,1987
354,113
1968,1405
1598,1137
2305,872
1060,579
1780,1024
1998,205
755,164
1285,676
2195,1411
533,248
2220,1788
1665,241
1137,807
1900,458
1540,551
2157,342
2002,9
398,116
2298,1432
1126,804
331,120
1263,486
347,113
1297,779
1909,956
1858,1614
2195,527
1813,314
2075,1984
1776,108
1945,763
1956,1012
2007,205
1604,370
1406,1264
1308,676
2216,1411
556,248
1736,1225
2267,1788
1528,282
1658,241
1485,1129
1368,53
389,116
1757,229
1708,1077
794,503
1969,1253
1805,1743
1603,310
1837,1101
2250,444
340,113
1340,511
2075,2006
1954,1405
1568,1137
2066,536
1535,411
2048,1201
2195,1410
1504,575
1926,1667
2092,69
1554,551
2154,1742
2143,342
1034,828
1969,900
2267,1663
1411,1378
1829,1004
444,116
2092,1641
1750,229
1614,1181
1140,804
2058,1987
1658,310
1732,237
1317,511
1561,1137
1575,1221
1994,1012
2232,1002
2282,1410
2087,2003
2085,69
1503,1129
326,82
2029,9
427,116
2051,1987
898,648
1298,233
1324,779
1810,956
1948,1405
1806,314
1554,1137
1230,357
935,461
1432,1
2288,1788
1493,282
1926,1016
1401,554
1940,1667
2038,9
2110,1641
1687,1077
410,70
916,766
2220,1772
2039,334
1333,779
455,74
1440,4
1664,523
496,323
1925,1405
1556,108
1501,130
1562,411
1560,370
2030,1695
1759,85
1328,676
1724,647
2104,434
551,46
584,248
1772,1225
1658,60
2041,551
1457,1129
2047,9
2110,1663
1858,1004
2031,2004
1721,229
472,326
1041,804
2298,1283
2045,410
1759,237
1569,859
1676,1350
1346,779
1540,1137
2039,1012
350,92
1744,85
1940,1016
2266,2154
1623,241
2228,316
1600,832
1998,551
2087,1663
1928,9
1827,1265
1041,145
2212,1432
2022,2004
1064,804
1859,61
2242,1772
935,648
373,120
2197,444
1807,956
1686,523
1544,411
1820,1695
637,520
598,248
1600,241
1623,832
1837,458
1640,60
1991,551
1493,828
282,82
1411,1129
682,526
426,326
2087,1987
1991,1743
2031,410
1969,1233
282,113
2050,893
1846,956
416,74
1421,4
1695,523
1874,314
1724,1024
331,164
2085,434
1954,1016
2284,2154
1215,30
1181,354
1844,458
2012,551
2085,342
277,82
1813,1265
2059,1328
2226,1432
1562,1446
701,526
445,326
1540,1181
861,503
2256,1772
2049,1283
2006,410
1900,1101
1279,233
2159,196
2059,893
427,74
2267,527
829,427
1667,1024
1823,205
2256,1410
1492,676
2295,2154
1444,554
1586,241
2129,316
2131,69
2005,551
437,123
1806,1265
2185,1432
2283,1641
1685,229
644,526
1549,1181
1077,804
955,766
410,120
2150,196
2010,334
1380,511
434,74
1427,4
2272,527
778,427
2097,1064
1998,763
1204,357
1674,1024
2232,1201
1772,85
1968,1016
2014,1667
1708,832
1541,60
1438,1129
1077,145
1590,1181
843,503
2010,1743
1970,310
2012,1233
2003,956
445,74
1386,4
1614,108
1283,130
1663,1221
1833,205
1640,928
1351,1
1826,1225
1554,282
1129,497
2185,2154
2007,1667
1548,60
1955,551
2053,1742
1608,455
427,123
2301,1641
1586,249
1599,1446
1750,1077
1599,1181
2019,1743
1957,310
2092,1283
1137,897
2322,755
435,323
950,801
2232,536
1688,1024
1663,928
1204,365
2014,1016
2192,2154
2028,1667
1816,458
400,123
282,116
1546,635
1590,1446
517,36
1568,1181
2002,804
953,503
1945,61
2085,1283
2315,1979
1187,233
2315,755
1998,1233
2223,444
1405,779
2038,1614
1736,523
1869,1405
1022,1019
2216,2157
1264,1149
2191,536
1829,763
1851,205
1732,860
596,404
1815,85
1780,647
1844,1225
1540,282
1115,497
2005,1016
1154,30
1665,832
2019,458
2191,69
1969,551
1622,455
2150,1663
829,236
1232,145
1380,1378
2149,1432
2028,555
400,326
942,503
636,111
2007,310
1077,829
2288,1979
1991,1233
480,113
1926,334
406,74
577,323
1846,1405
2225,2157
1724,1137
1868,205
2228,1338
1396,575
2028,1016
2210,2154
1926,551
1069,900
219,82
1201,362
935,503
343,174
1998,310
2123,1283
1686,859
2039,956
2052,1064
2205,536
1129,357
2197,1201
1594,860
570,404
1793,85
1405,575
1945,1128
1438,676
1403,1
565,520
942,248
1862,1225
1881,660
74,64
1695,832
804,576
1951,551
2282,342
1060,900
1881,9
851,236
2047,804
2272,90
350,174
1815,410
2216,196
360,74
1631,33
801,273
1259,1149
2171,1064
1406,130
1204,579
1378,234
1886,205
2190,1201
1569,860
1378,575
1396,1
2228,2154
1509,554
2033,241
1940,551
205,82
318,116
1091,362
2197,984
2038,804
2283,90
888,766
2328,1772
1064,829
2287,1979
1159,233
1979,1779
620,323
1833,1405
709,427
282,164
2048,1729
1457,1451
950,534
2317,298
247,223
2033,1016
2205,68
1991,458
1034,900
196,82
906,503
2171,1010
2030,61
1041,829
452,113
2028,956
1810,1405
2205,2157
1221,1149
1896,205
1396,234
551,404
2005,751
1862,660
1233,30
2048,316
1780,832
1998,458
1987,1948
191,82
2136,1432
1813,1077
827,648
2272,834
2159,1283
832,192
445,113
1538,523
1673,1137
2144,1064
2066,1729
1311,1
229,223
1523,1361
1823,1016
1994,1948
1594,53
347,116
1858,1197
1806,1077
1225,897
1549,1233
1562,466
709,273
2159,2157
2012,398
1207,1149
1666,1137
2250,1338
1900,1128
234,223
1907,1225
1148,365
1033,554
2005,241
1969,1948
1561,455
472,123
1689,406
2086,1432
1840,229
1867,1197
989,36
1006,254
397,174
2290,834
1140,829
503,120
2203,196
1411,511
343,74
1328,4
766,273
2087,398
1444,108
1208,1149
1111,357
1297,234
1667,205
2267,1201
1998,928
1871,85
898,853
984,248
1827,660
1544,109
1040,554
1998,241
1807,9
1741,157
980,36
1912,1077
1994,61
783,766
404,174
1561,1174
1807,310
1149,829
2232,1979
526,120
1140,233
2232,755
2154,1862
1968,956
350,74
1295,4
1561,523
2328,1750
1459,108
1185,1149
2010,1221
1684,205
2005,928
1925,1225
1818,660
1780,1751
1744,832
1886,551
1575,455
1816,9
1778,1622
239,220
1688,1446
1126,829
2209,1979
1149,233
2225,755
821,226
1983,956
534,323
1859,763
2190,752
720,654
2253,1201
1317,575
2223,1331
1851,1016
1562,109
1968,241
2228,1328
1666,406
383,116
1024,362
899,254
1975,804
980,503
422,174
1230,648
1849,310
1337,237
1667,1623
1569,1233
2066,1732
1510,511
1925,1912
2104,398
1894,1137
745,404
1015,534
2212,1331
1762,1751
2019,109
1071,30
1069,354
2282,69
2197,342
1834,9
2028,229
906,254
2195,90
1538,1174
1840,310
1862,410
2110,619
387,113
315,74
2301,1750
827,801
1948,1912
1156,1149
2045,1221
1333,234
466,164
1616,860
1640,647
2205,1331
1012,248
1954,241
1060,354
1829,551
2188,342
1253,1129
1751,1622
2054,535
2038,1004
480,435
365,116
2041,1920
1540,326
2290,1067
554,120
1492,511
2038,1221
1751,411
2156,2009
2330,1024
1712,205
2129,1729
1631,860
1948,85
2317,1195
1589,1377
779,248
1066,365
247,64
1049,30
2028,1599
1378,828
1742,1622
2111,535
1159,777
2045,1004
1984,1920
1267,648
2144,1203
2232,834
1826,310
2181,1979
2253,196
2175,1732
1837,1330
1603,956
2287,1750
1721,205
2154,1729
726,404
1837,1128
1941,85
984,534
2330,1195
1751,1
1666,282
254,64
1024,30
1940,241
2005,1599
1271,1129
1729,1622
1762,1378
2039,229
1060,362
2007,1920
926,36
943,254
1066,233
1631,1623
2244,196
1540,334
1746,466
1509,108
2191,1064
511,164
2049,1859
1012,46
1979,1225
2028,660
2220,1604
2010,1599
2310,69
1643,53
1742,9
1071,362
2014,1920
1065,503
1545,61
1868,310
2171,1979
1560,1101
1037,779
1741,466
694,273
1778,411
993,604
1279,575
1785,1
1988,1225
1037,365
1926,241
1987,1599
1979,980
1793,551
1225,1129
1751,9
1780,1378
2117,1856
452,435
1736,406
2048,984
1957,1920
1148,555
1054,503
1569,1101
2288,755
2116,1732
2136,436
742,74
872,801
2301,1064
1810,1221
1788,130
1493,785
1504,234
829,534
1047,676
2002,660
211,64
2048,68
2226,1604
1816,832
1569,1004
445,435
696,116
955,36
832,254
1047,503
487,174
1608,1174
2131,1732
1609,113
1561,334
1081,511
600,273
1829,1137
1529,357
2087,1833
2092,1859
830,248
2143,1780
1909,1406
2185,1604
1896,241
1969,1599
1263,551
1780,455
1204,900
301,186
1670,1378
1204,777
2003,229
2158,984
843,254
1778,326
1036,503
1807,804
2212,1067
596,120
1689,1233
1533,1346
2126,436
1912,1330
2242,1750
2283,1064
2183,1729
1061,676
2085,1859
1111,30
1332,828
1778,9
1002,236
1684,1622
1368,644
686,116
597,526
859,845
1029,503
497,174
1896,310
1604,1101
2209,1732
2117,436
1907,1330
1047,511
1557,956
2229,1750
2123,398
1296,108
1815,1137
426,164
1440,647
359,223
1665,1016
1148,554
1111,458
898,576
1666,455
1197,1129
2174,535
2010,362
1921,1920
604,526
876,845
2283,1010
2333,1987
1204,648
1153,829
2116,1979
2232,1732
1588,113
1998,1972
1778,334
2220,1750
546,427
1311,108
1870,1221
1513,785
1834,1069
2050,1833
1741,1377
1936,1900
1686,1
835,248
1688,1016
422,168
1940,1599
1266,551
1670,1622
2216,1856
1928,1920
863,36
935,526
876,254
1751,326
1938,1210
1386,1253
1622,1101
720,192
2253,755
1581,113
1029,511
2240,637
1938,523
2215,1750
2041,1137
1493,357
2019,579
1537,205
2059,1833
827,604
1951,1900
2240,1859
277,223
1868,241
1215,1129
2156,535
790,145
1386,249
2028,362
942,526
1128,503
1827,804
2205,1010
1608,61
1695,1174
1267,829
1631,1101
551,192
2190,1732
1006,863
2117,188
1586,956
2206,1750
2041,1912
2220,398
1454,357
1805,411
1546,205
779,534
888,520
2154,1780
1816,1406
1459,30
1874,832
2149,535
1826,635
2039,1077
1686,1174
647,120
2181,1732
1751,334
2226,637
2228,1729
2047,85
1232,676
879,520
872,248
1881,832
2330,60
1006,576
2123,446
1406,900
1695,9
2156,191
1841,804
2191,1010
1608,1459
845,70
2086,90
2330,1283
1988,233
565,192
1544,113
2171,188
1568,956
686,74
2205,318
1827,411
958,92
2150,1833
1972,1900
2287,1859
2310,627
1195,554
2305,60
2050,1881
883,36
1664,1174
1238,829
1380,897
2232,619
2283,1732
1537,113
2253,1862
2220,637
1623,1405
2267,1023
1457,357
1687,876
1823,1069
1581,205
876,534
1987,1900
935,365
1921,660
1975,832
1037,458
1148,777
326,220
2059,1881
1785,1017
906,526
2010,1077
2225,1010
2054,436
1786,113
2244,1862
1750,956
532,427
1361,108
2006,1137
2282,2009
1590,205
2085,752
1829,370
709,126
1994,1900
2301,1859
2190,1780
1907,109
1439,30
496,168
2144,1285
1788,828
2156,446
1900,1129
1641,1378
742,116
1148,229
1762,1017
931,845
2216,1010
2051,90
2086,834
1778,1174
1779,113
1757,956
692,323
2195,398
1093,234
1599,205
2280,1729
1528,647
1676,1377
2317,1331
2263,1604
1810,241
1925,832
1909,1129
1603,9
436,220
1684,326
2058,90
2097,834
1225,829
2288,1732
1772,113
845,323
1533,1149
1708,876
898,92
1600,205
2006,1406
1744,1016
1417,30
2322,1742
2223,535
1265,555
2010,1210
1772,804
1195,503
1969,233
1788,1233
1438,1346
1920,1081
2054,188
1101,511
1779,956
1858,33
2010,523
1523,427
1510,1149
1969,1137
1979,579
1609,205
2298,1729
1230,370
1137,575
893,46
1639,1
899,365
1238,554
2085,1604
2059,1285
1689,828
1896,455
2212,535
1907,77
827,70
1339,1253
1751,1174
1786,956
2019,523
851,323
2298,1431
951,898
1868,1069
1618,205
1823,928
829,404
835,534
1311,647
1687,1377
2030,1900
1984,1406
2267,60
1664,828
1017,526
1778,804
1742,1174
2290,619
1751,113
1695,334
623,74
1581,1405
1955,1137
1010,835
1129,234
2037,1900
1545,1
1219,458
1881,1129
2322,2244
1862,362
828,36
2039,1210
1673,804
1729,1174
726,120
637,192
1403,1346
1728,113
779,151
2183,2156
865,323
2280,1431
1948,1137
1392,357
1886,1069
2175,752
1666,1128
2232,1154
1538,1
2256,1780
1548,1016
931,64
314,168
1126,551
1826,1129
2330,1622
985,845
1340,897
1941,233
1826,888
1721,113
1687,956
577,74
1941,1137
1406,785
1631,579
2150,752
879,365
2047,832
2087,1285
2288,60
2240,535
1460,1265
551,116
2050,191
1695,804
2038,1459
1392,334
1182,511
2197,2156
584,74
2256,398
1346,357
1945,411
1003,898
1181,370
1851,928
90,85
2290,1049
1339,647
827,638
1556,1
956,887
2028,1406
1562,1016
1233,241
1140,551
1485,777
2316,47
2059,191
1003,845
1006,70
1069,648
1114,237
1348,1346
1707,113
2019,1330
1545,1405
2267,398
1926,411
1037,234
1415,205
2066,1969
693,604
1868,676
1328,647
1943,1406
2159,1604
1823,1599
1101,551
1810,455
597,116
1616,1197
993,70
1742,61
1060,648
1945,1623
2116,755
2284,436
1700,113
1346,334
1676,956
1813,523
1199,108
1445,1149
1324,357
2223,41
649,534
1813,109
2150,1604
2250,1285
1556,9
2279,535
1439,1265
588,116
2330,47
491,220
1909,362
1700,804
1016,70
1332,1233
1886,888
1366,1346
2203,436
549,74
1979,130
1012,898
1651,579
1874,676
1685,1415
1599,1
1432,361
1921,1406
1599,1016
1336,30
1805,1599
1209,458
1115,551
647,480
1807,1129
2287,1920
1979,77
830,526
1159,254
1994,1459
1523,1253
1807,1174
1858,233
556,74
1342,357
1940,1069
2048,1024
763,534
1367,647
1285,331
1556,660
1928,1406
1590,1016
1315,30
1608,828
897,82
1816,1129
2280,47
1040,229
2195,2159
253,36
1844,1210
1841,326
1233,503
1987,1459
1867,233
1762,532
1900,888
2185,436
2012,2005
567,74
1575,536
1900,860
111,85
435,223
958,701
1065,551
1225,383
1998,455
888,82
1772,435
448,220
2301,1920
1201,254
1501,1253
1039,237
1148,926
2283,188
835,151
2091,637
229,33
1409,1149
1560,876
2022,1069
2159,1969
1594,1128
2288,1154
2010,1
935,701
2150,1851
2225,60
1991,455
883,82
2007,1378
1411,777
2244,1920
1686,599
1181,555
1969,1459
191,174
1350,829
1040,237
1744,532
709,486
1127,926
1233,511
384,273
1242,108
1267,1221
2031,1069
1219,234
1469,205
1858,860
2136,1969
1312,331
1016,638
2325,2154
1010,64
1181,458
2129,980
2232,60
2012,455
1851,1651
1129,644
1746,435
2250,191
154,36
1187,254
794,526
1818,326
1623,804
1359,829
1743,532
1336,334
247,33
2328,398
1759,1724
1034,575
1321,331
2242,1154
2028,1
1618,1016
1017,64
1295,30
1380,458
1036,551
2005,455
458,9
1840,1651
2038,635
1987,884
2029,326
1687,1639
1928,888
1283,334
434,273
1380,1149
1589,876
1998,411
898,620
2041,1069
565,155
1334,331
2330,1859
1759,1415
1631,1406
1641,1016
1154,241
1732,354
2261,1844
1346,102
1029,551
1833,1651
1438,777
1728,435
2047,635
1221,229
2232,191
1432,1197
2244,2159
168,36
1859,1210
2212,1841
1439,897
2212,436
2191,188
1290,334
989,323
1271,108
2039,411
2298,1024
546,155
1741,1724
1811,676
2260,1154
1748,1415
250,46
899,701
778,365
1401,30
334,168
2133,1708
1538,828
2019,455
1998,1129
581,145
1721,435
900,116
2210,47
1604,1017
2253,2159
1492,1446
2047,326
2205,1841
2298,2156
1366,1149
2244,1968
1780,1724
1549,1128
1834,676
1174,647
2039,1
1609,1406
2099,1851
1140,241
2229,980
2007,1129
1823,1651
1718,435
2110,406
2029,635
1732,362
190,36
1909,1210
2038,326
1296,503
226,174
1451,829
2019,2005
1826,511
1012,74
1907,523
1029,108
2154,1431
1994,130
1219,785
1129,370
1199,647
1485,331
2086,1154
1762,1415
1920,1
1874,1780
2104,1851
1422,1016
2104,627
2123,60
726,480
1867,53
1337,1265
1523,1197
2267,2159
1510,1446
898,70
879,120
1969,623
1811,233
1230,237
1690,532
1776,1346
755,486
2212,188
642,151
1519,334
1023,74
36,33
1912,523
1016,323
342,273
2328,2157
1036,108
934,620
879,92
2290,1968
1573,1069
2298,2287
705,604
2097,1154
1945,1
635,223
2004,282
1019,950
1126,241
1406,102
1137,383
1940,1378
1346,777
1700,435
1987,635
1185,229
2181,1920
1984,326
1969,1174
1820,233
1681,532
1840,113
2328,956
966,74
2212,709
2267,1854
2012,130
1532,205
1988,575
1776,1415
1938,1
1209,109
1010,950
1970,1129
384,9
1066,644
984,116
2190,47
1210,229
1317,555
859,526
2330,1945
620,70
1729,1639
1422,829
1833,113
1529,334
1439,466
1724,1643
910,323
1858,1427
1330,1149
1741,536
1938,1728
1285,205
2192,1969
778,126
1998,676
2051,1154
1545,1415
1557,1406
1427,1016
1154,109
570,64
2087,627
2048,1708
1940,455
1203,229
82,36
1689,1210
2002,326
2282,1841
1750,1639
1806,174
1757,1346
1826,113
1806,511
984,74
1324,427
1065,108
1339,1149
1945,1728
963,620
2228,1024
1037,370
829,126
2185,1969
1956,1
1148,520
1279,1225
2059,387
1324,458
1283,102
2159,60
1896,1651
1156,229
1664,1210
1957,326
2316,1945
437,61
392,310
1528,829
1748,1346
931,74
1333,427
1271,1137
1324,1149
1031,649
1537,1069
1181,234
1303,205
637,155
804,126
1979,575
1695,660
